user,publication,score
3,480,[0.27684953032956033, 0.0]
3,736,[0.15318819700083466, 0.0]
3,481,[0.18139265099072546, 0.0]
3,737,[0.23386925250195817, 0.0]
3,998,[0.18404518955370408, 0.0]
3,490,[0.3093862034630819, 0.0]
3,746,[0.26913231185631464, 0.0]
3,492,[0.26410105469582795, 0.0]
3,245,[0.3422231112375186, 0.0]
3,246,[0.2851183826636503, 0.0]
3,760,[0.26925773165200095, 0.0]
3,761,[0.2756134484733874, 0.0]
3,766,[0.21593765021466887, 0.0]
3,255,[0.21287984313339464, 0.0]
4,0,[0.16245777119877539, 0.0]
4,1,[0.32028909658969595, 0.0]
4,2,[0.24925349456568813, 0.0]
4,1026,[0.18879355387134672, 0.0]
4,1027,[0.2607492790718968, 0.0]
4,4,[0.2091519437693022, 0.0]
4,516,[0.2774112177303327, 0.0]
4,1028,[0.25580899725727047, 0.0]
4,5,[0.2336820409151524, 0.0]
4,517,[0.20206016879403432, 0.0]
4,1029,[0.27700163065149797, 0.0]
4,12,[0.21703228321985138, 0.0]
4,13,[0.2754430645748751, 0.0]
4,14,[0.2919036669537808, 0.0]
4,15,[0.2496659190183269, 0.0]
4,16,[0.28115893112820545, 0.0]
4,18,[0.2528138767241193, 0.0]
4,1042,[0.18126723975300382, 0.0]
4,20,[0.21438777545684984, 0.0]
4,21,[0.16789785387172426, 0.0]
4,22,[0.2659855494834348, 0.0]
4,23,[0.18971163360047982, 0.0]
4,26,[0.1814665514214774, 0.0]
4,32,[0.14123993492214343, 0.0]
4,33,[0.20408712601009002, 0.0]
4,34,[0.22855583965891543, 0.0]
4,37,[0.29011367753315587, 0.0]
4,38,[0.19951676324110645, 0.0]
4,39,[0.13546547133549833, 0.0]
4,40,[0.18211263562766775, 0.0]
4,41,[0.20377262647977545, 0.0]
4,42,[0.2135086027583539, 0.0]
4,1067,[0.12431621537663191, 0.0]
4,813,[0.23916881276700064, 0.0]
4,559,[0.2038022400137925, 0.0]
4,50,[0.09488263481881061, 0.0]
4,52,[0.257368264790774, 0.0]
4,54,[0.13256555696490385, 0.0]
4,568,[0.15361043779627506, 0.0]
4,315,[0.23536301540044074, 0.0]
4,60,[0.17200415203250963, 0.0]
4,316,[0.15178498767553786, 0.0]
4,61,[0.12511387239398675, 0.0]
4,317,[0.17837328080707343, 0.0]
4,62,[0.15662476259029773, 0.0]
4,322,[0.19130469520803206, 0.0]
4,323,[0.251508407057112, 0.0]
4,75,[0.2511094047424511, 0.0]
4,78,[0.26400079233025164, 0.0]
4,79,[0.25517847147986356, 0.0]
4,80,[0.2799503273641702, 0.0]
4,336,[0.22727040812793226, 0.0]
4,81,[0.21460967298835307, 0.0]
4,82,[0.2767367102767657, 0.0]
4,83,[0.25073154565637756, 0.0]
4,85,[0.2845890791053942, 0.0]
4,86,[0.20095537350581794, 0.0]
4,1112,[0.2287695437236415, 0.0]
4,89,[0.2633394716612514, 0.0]
4,1113,[0.14480588330703617, 0.0]
4,90,[0.21588059096158435, 0.0]
4,346,[0.17187622960259674, 0.0]
4,91,[0.1999724800912003, 0.0]
4,347,[0.21299973883920498, 0.0]
4,92,[0.28681425193019944, 0.0]
4,860,[0.20591257801400664, 0.0]
4,96,[0.16229425447279755, 0.0]
4,102,[0.20074069722404697, 0.0]
4,103,[0.2787732603449245, 0.0]
4,871,[0.17248526883730642, 0.0]
4,872,[0.14353521372044797, 0.0]
4,617,[0.21869124088016106, 0.0]
4,363,[0.1421067988771332, 0.0]
4,1132,[0.2318370386332455, 0.0]
4,1133,[0.19769402731261698, 0.0]
4,374,[0.2638298611334635, 0.0]
4,633,[0.15579726925075754, 0.0]
4,634,[0.2248480464098232, 0.0]
4,125,[0.16202236598148556, 0.0]
4,637,[0.25424240852505375, 0.0]
4,126,[0.20724384480668306, 0.0]
4,638,[0.18508197519487593, 0.0]
4,642,[0.2627368100615548, 0.0]
4,643,[0.1784487506671596, 0.0]
4,649,[0.18657834769000536, 0.0]
4,650,[0.2685138916817573, 0.0]
4,398,[0.2437260284976538, 0.0]
4,654,[0.2444289072145806, 0.0]
4,399,[0.31049406243448685, 0.0]
4,655,[0.18500572051601327, 0.0]
4,400,[0.2806263237350126, 0.0]
4,401,[0.20320123549303892, 0.0]
4,660,[0.16409126417329054, 0.0]
4,149,[0.24633926288957556, 0.0]
4,150,[0.21011905404192238, 0.0]
4,406,[0.2063581224163555, 0.0]
4,408,[0.2874662055479817, 0.0]
4,409,[0.3302984121512165, 0.0]
4,410,[0.31854773176079443, 0.0]
4,411,[0.25373463651126116, 0.0]
4,667,[0.1682392782346215, 0.0]
4,923,[0.23140892760832754, 0.0]
4,668,[0.17902186941729997, 0.0]
4,924,[0.1813707757727634, 0.0]
4,669,[0.1292819834456838, 0.0]
4,414,[0.20238117224622754, 0.0]
4,415,[0.14436377282428264, 0.0]
4,162,[0.24166303033153497, 0.0]
4,163,[0.1944813994709882, 0.0]
4,931,[0.18535722034248495, 0.0]
4,932,[0.14075889531104002, 0.0]
4,933,[0.16344766310569273, 0.0]
4,934,[0.15787158051809003, 0.0]
4,935,[0.19729920538866103, 0.0]
4,169,[0.26985777238412484, 0.0]
4,173,[0.24608469939050961, 0.0]
4,174,[0.2333848136280709, 0.0]
4,176,[0.12486680923043872, 0.0]
4,177,[0.18444503191099842, 0.0]
4,435,[0.17713792360236918, 0.0]
4,947,[0.21751607647068905, 0.0]
4,436,[0.2274609742367225, 0.0]
4,948,[0.23311417764128783, 0.0]
4,437,[0.28210727241329253, 0.0]
4,949,[0.18641575750019462, 0.0]
4,438,[0.1780928337296976, 0.0]
4,697,[0.24419784087329416, 0.0]
4,698,[0.23208832494681814, 0.0]
4,955,[0.1319158800233273, 0.0]
4,188,[0.15985517423669854, 0.0]
4,956,[0.20387261967472803, 0.0]
4,446,[0.23903388397344938, 0.0]
4,702,[0.22491023448632425, 0.0]
4,195,[0.146771155332818, 0.0]
4,708,[0.19540953419475798, 0.0]
4,715,[0.17732016166825484, 0.0]
4,205,[0.19670978272661307, 0.0]
4,206,[0.23736693948403365, 0.0]
4,207,[0.13476998673553195, 0.0]
4,719,[0.21373746892765028, 0.0]
4,720,[0.18450886418920392, 0.0]
4,215,[0.24089638799087984, 0.0]
4,217,[0.2086387681507037, 0.0]
4,218,[0.2766580444240821, 0.0]
4,730,[0.2390354016004404, 0.0]
4,219,[0.20354567211303637, 0.0]
4,220,[0.22187191401671338, 0.0]
4,477,[0.19687413205038168, 0.0]
4,991,[0.2184634869972126, 0.0]
4,481,[0.17348743394572347, 0.0]
4,483,[0.3122919578947738, 1.0]
4,492,[0.2673069487619371, 0.0]
4,496,[0.20875303388468763, 0.0]
4,242,[0.191946049980568, 0.0]
4,243,[0.3251722573157443, 0.0]
4,244,[0.17192822710014025, 0.0]
4,247,[0.13342464761552503, 0.0]
4,248,[0.2195408909601258, 0.0]
4,760,[0.28480930473045574, 0.0]
4,1017,[0.2291373035913476, 0.0]
4,762,[0.25765960069605703, 0.0]
4,1018,[0.20797332698269988, 0.0]
4,252,[0.2346460054011222, 0.0]
4,253,[0.2212379245857145, 0.0]
4,765,[0.28052579469063443, 0.0]
5,0,[0.1677046847790223, 0.0]
5,1,[0.2551656397995725, 0.0]
5,257,[0.3247500032554874, 0.0]
5,2,[0.3619078155533424, 1.0]
5,4,[0.1643988573495491, 0.0]
5,5,[0.1889289544953993, 0.0]
5,6,[0.15865434755132907, 0.0]
5,12,[0.2278347523556538, 0.0]
5,13,[0.28624553371067757, 0.0]
5,16,[0.340109548412156, 1.0]
5,17,[0.24985117734500065, 0.0]
5,786,[0.18523186522238627, 0.0]
5,19,[0.25082816878528663, 0.0]
5,787,[0.26342665146457195, 0.0]
5,20,[0.26037542977783745, 0.0]
5,21,[0.21388550819271188, 0.0]
5,24,[0.18407236053958975, 0.0]
5,25,[0.2722100283116207, 0.0]
5,26,[0.20708383537209463, 0.0]
5,795,[0.2521066907784197, 0.0]
5,796,[0.15970390002965165, 0.0]
5,30,[0.14428306309417904, 0.0]
5,31,[0.22288674069239373, 0.0]
5,33,[0.3056303358866332, 2.0]
5,34,[0.3319509013873105, 0.0]
5,38,[0.30476367682135336, 0.0]
5,39,[0.24071238491574526, 0.0]
5,40,[0.27624843809680355, 0.0]
5,41,[0.24667386104767675, 0.0]
5,553,[0.22259268954509523, 0.0]
5,42,[0.25640983732625516, 0.0]
5,60,[0.221695510057201, 0.0]
5,61,[0.17480523041867813, 0.0]
5,574,[0.2311550961290338, 0.0]
5,575,[0.2864565048241641, 0.0]
5,65,[0.2700560179721305, 0.0]
5,322,[0.1527244482944518, 0.0]
5,579,[0.18608273732655567, 0.0]
5,324,[0.19442694181997144, 0.0]
5,580,[0.21585103147582121, 0.0]
5,325,[0.2959013687853529, 0.0]
5,326,[0.25884146292362276, 0.0]
5,845,[0.28981184430949763, 0.0]
5,846,[0.21519855506622926, 0.0]
5,81,[0.21985658656859997, 0.0]
5,82,[0.2819836238570126, 0.0]
5,83,[0.28807722466872326, 0.0]
5,354,[0.3298759568188727, 0.0]
5,355,[0.2498750427365661, 0.0]
5,102,[0.21339501821170132, 0.0]
5,103,[0.29142758133257884, 0.0]
5,104,[0.2317031850433942, 0.0]
5,105,[0.24732846306096312, 0.0]
5,363,[0.23253889764256525, 0.0]
5,365,[0.2964679170760438, 0.0]
5,633,[0.16104418283100447, 0.0]
5,378,[0.14038294207492502, 0.0]
5,634,[0.23009495999007012, 0.0]
5,123,[0.2860266991942091, 0.0]
5,635,[0.22133814789145123, 0.0]
5,124,[0.27330683970530445, 0.0]
5,125,[0.2283803906728436, 0.0]
5,637,[0.2817115443275229, 0.0]
5,126,[0.2736018694980411, 0.0]
5,638,[0.18724246902203642, 0.0]
5,640,[0.2133733847922492, 0.0]
5,645,[0.18299216968987367, 0.0]
5,646,[0.20011958723233042, 0.0]
5,649,[0.17392402670235102, 0.0]
5,398,[0.22675071985567846, 0.0]
5,399,[0.29351875379251147, 0.0]
5,661,[0.2964224127604146, 0.0]
5,662,[0.2722872772538837, 0.0]
5,407,[0.2203858076634515, 0.0]
5,663,[0.1978462555328636, 0.0]
5,664,[0.2906942782914724, 0.0]
5,412,[0.16074151701979011, 0.0]
5,930,[0.2599832966753103, 0.0]
5,163,[0.20034559700185237, 0.0]
5,164,[0.2314947500247399, 0.0]
5,165,[0.1498702694999209, 0.0]
5,169,[0.29115406868042115, 0.0]
5,170,[0.19311621670294044, 0.0]
5,171,[0.20792585246436984, 0.0]
5,939,[0.2501558058770979, 0.0]
5,940,[0.2869863349297062, 0.0]
5,941,[0.2697955795010588, 0.0]
5,174,[0.3164095049860956, 2.0]
5,700,[0.2681550659114249, 0.0]
5,701,[0.24618929990045385, 0.0]
5,447,[0.2581252985623801, 0.0]
5,703,[0.2046579848466688, 0.0]
5,448,[0.22027752157056285, 0.0]
5,961,[0.27908155847693483, 0.0]
5,706,[0.2888333734396472, 0.0]
5,195,[0.17424029113528713, 0.0]
5,707,[0.25187919414200083, 0.0]
5,196,[0.19463094385462898, 0.0]
5,197,[0.2677734839954684, 0.0]
5,201,[0.2602640634290675, 0.0]
5,202,[0.20864016757465254, 0.0]
5,971,[0.1567316787573317, 0.0]
5,721,[0.2864645665401415, 0.0]
5,722,[0.2893910574670886, 0.0]
5,978,[0.24320728517136708, 0.0]
5,211,[0.27791424690052924, 0.0]
5,221,[0.2806386484871276, 0.0]
5,477,[0.23175067526025817, 0.0]
5,733,[0.202777001245538, 0.0]
5,735,[0.21475440060607676, 0.0]
5,993,[0.22083532854794585, 0.0]
5,482,[0.2611880962821148, 0.0]
5,484,[0.2686187055100403, 0.0]
5,485,[0.32350165794159746, 1.0]
5,743,[0.2841137535351092, 0.0]
5,496,[0.30597525610690984, 1.0]
5,497,[0.20696220259942172, 0.0]
5,498,[0.28064666373460107, 0.0]
5,244,[0.21976773327297974, 0.0]
5,247,[0.2053382278624386, 0.0]
5,248,[0.2914544712070394, 0.0]
5,249,[0.22371769945596306, 0.0]
5,1017,[0.2942607603814711, 0.0]
5,250,[0.29646879317417674, 0.0]
5,762,[0.3147583661281558, 1.0]
5,1018,[0.2730967837728233, 0.0]
5,251,[0.18290238598425912, 0.0]
5,763,[0.28669816629065936, 0.0]
5,764,[0.2472519731365788, 0.0]
5,766,[0.2299460134165805, 0.0]
6,0,[0.16062583173242734, 0.0]
6,1,[0.23635839169124911, 0.0]
6,2,[0.2906314316425499, 0.0]
6,3,[0.2016789666682327, 0.0]
6,4,[0.14127062158690476, 0.0]
6,5,[0.16580071873275495, 0.0]
6,262,[0.2572356276837981, 0.0]
6,7,[0.2820079804759624, 0.0]
6,8,[0.2877831479303734, 0.0]
6,521,[0.21262997058249158, 0.0]
6,12,[0.2047065165930095, 0.0]
6,13,[0.2631172979480333, 0.0]
6,14,[0.25365197440101295, 0.0]
6,782,[0.30538510765515925, 0.0]
6,16,[0.33982081882235116, 0.0]
6,18,[0.32814243108493174, 0.0]
6,20,[0.2224323792003783, 0.0]
6,21,[0.17594245761525273, 0.0]
6,24,[0.1609441247769454, 0.0]
6,25,[0.24908179254897633, 0.0]
6,32,[0.20545737817184473, 0.0]
6,33,[0.28990950753139627, 0.0]
6,35,[0.16197528733706357, 0.0]
6,36,[0.27565096106051246, 0.0]
6,37,[0.3055656886840918, 0.0]
6,38,[0.3081786509352522, 0.0]
6,39,[0.2441273590296441, 0.0]
6,40,[0.30558933813662836, 0.0]
6,41,[0.32354562528503233, 0.0]
6,42,[0.33328160156361075, 1.0]
6,298,[0.3024078013723782, 0.0]
6,52,[0.34257336236146296, 1.0]
6,317,[0.1753067734394908, 0.0]
6,62,[0.19861998361777683, 0.0]
6,320,[0.3097174601495803, 0.0]
6,321,[0.30232033512699114, 0.0]
6,323,[0.2860962206771837, 0.0]
6,327,[0.18425456015660663, 0.0]
6,329,[0.2677118040923315, 0.0]
6,74,[0.20249917161024586, 0.0]
6,330,[0.3067081177678143, 0.0]
6,75,[0.257919440584745, 0.0]
6,76,[0.15939577618886594, 0.0]
6,77,[0.19928323379821278, 0.0]
6,78,[0.2393293466910641, 0.0]
6,79,[0.230507025840676, 0.0]
6,80,[0.25527888172498264, 0.0]
6,339,[0.26462183433649733, 0.0]
6,84,[0.21267920439602234, 0.0]
6,340,[0.22186526255882266, 0.0]
6,344,[0.2426167772914242, 0.0]
6,345,[0.1727830028857746, 0.0]
6,94,[0.14657753178240704, 0.0]
6,350,[0.2406336921792654, 0.0]
6,351,[0.26400587821925203, 0.0]
6,869,[0.24270903808383687, 0.0]
6,870,[0.26763392234253386, 0.0]
6,104,[0.21721692458939185, 0.0]
6,105,[0.23284220260696076, 0.0]
6,363,[0.183484735953995, 0.0]
6,884,[0.17185273385984184, 0.0]
6,121,[0.2983129889570278, 0.0]
6,633,[0.19470607052515024, 0.0]
6,122,[0.3184947641471798, 0.0]
6,634,[0.2637568476842159, 0.0]
6,123,[0.2598120436784783, 0.0]
6,124,[0.24709218418957368, 0.0]
6,636,[0.23883581988394748, 0.0]
6,125,[0.23117808083612518, 0.0]
6,126,[0.2763995596613227, 0.0]
6,127,[0.2005491859898944, 0.0]
6,639,[0.29901239813833747, 0.0]
6,385,[0.17681344288676287, 0.0]
6,1158,[0.22618355014221314, 0.0]
6,647,[0.16718316399803848, 0.0]
6,1159,[0.26537480391807267, 0.0]
6,648,[0.26899177551419007, 0.0]
6,655,[0.27391452179040593, 0.0]
6,656,[0.23302052328565087, 0.0]
6,145,[0.33310926177388206, 0.0]
6,661,[0.26959047329406655, 0.0]
6,156,[0.20656252503505676, 0.0]
6,157,[0.32848995396870806, 2.0]
6,670,[0.2797085101056759, 0.0]
6,671,[0.25978178762343435, 0.0]
6,673,[0.33955518395824735, 1.0]
6,163,[0.16240254642439317, 0.0]
6,166,[0.23419171676850475, 0.0]
6,167,[0.19740204950719936, 0.0]
6,168,[0.27318091754602936, 0.0]
6,1192,[0.28939971927001634, 0.0]
6,172,[0.25908806636947274, 0.0]
6,173,[0.2578330068377418, 0.0]
6,942,[0.24658035330440095, 0.0]
6,943,[0.31723523344456184, 0.0]
6,1199,[0.18643296893399403, 0.0]
6,944,[0.2990713541259167, 0.0]
6,691,[0.1575355385111113, 0.0]
6,952,[0.20696954476102172, 0.0]
6,953,[0.25951699981059667, 0.0]
6,702,[0.19283138143972933, 0.0]
6,703,[0.19078900834328366, 0.0]
6,449,[0.24614076776988025, 0.0]
6,450,[0.295685245728158, 0.0]
6,203,[0.28430332479648357, 0.0]
6,971,[0.1397762825008602, 0.0]
6,208,[0.19230636696152237, 0.0]
6,209,[0.2294112698455008, 0.0]
6,1243,[0.31431453369594625, 0.0]
6,221,[0.2877573263047301, 0.0]
6,479,[0.2239754770908067, 0.0]
6,480,[0.26402595406512386, 0.0]
6,482,[0.2491709716305816, 0.0]
6,486,[0.14099972484784445, 0.0]
6,487,[0.13977030599492804, 0.0]
6,496,[0.34334084750475935, 0.0]
6,247,[0.1680124612355967, 0.0]
6,248,[0.2541287045801975, 0.0]
6,252,[0.2112091276631692, 0.0]
6,253,[0.1978010468477615, 0.0]
6,1022,[0.24281728779109493, 0.0]
7,513,[0.24229070981922757, 0.0]
7,514,[0.25940726065415937, 0.0]
7,1026,[0.27117109270049844, 0.0]
7,3,[0.33095017335879423, 0.0]
7,1027,[0.34312681790104854, 0.0]
7,6,[0.2209701579854191, 0.0]
7,7,[0.28843968099368444, 0.0]
7,8,[0.2942148484480954, 0.0]
7,648,[0.2988802661553689, 0.0]
7,9,[0.2626719136446028, 0.0]
7,10,[0.25396487110392485, 0.0]
7,650,[0.32866920828868673, 0.0]
7,11,[0.3313404634346936, 0.0]
7,141,[0.22197297573486327, 0.0]
7,142,[0.2732052584111172, 0.0]
7,398,[0.30758504880828696, 0.0]
7,143,[0.17957929350766552, 0.0]
7,399,[0.37435308274512, 2.0]
7,16,[0.34316609958698685, 2.0]
7,18,[0.3277840081458636, 0.0]
7,659,[0.30249963352378173, 0.0]
7,1043,[0.24880040407916965, 0.0]
7,20,[0.278246795767483, 0.0]
7,21,[0.23175687418235744, 0.0]
7,22,[0.34836308831258656, 0.0]
7,23,[0.2720891724296316, 0.0]
7,24,[0.24824002282553162, 0.0]
7,25,[0.33637769059756256, 0.0]
7,27,[0.26050032588982835, 0.0]
7,29,[0.28086658637412876, 0.0]
7,286,[0.2538605830538109, 0.0]
7,414,[0.28105500737167555, 0.0]
7,287,[0.31689686962287966, 0.0]
7,415,[0.22303760794973065, 0.0]
7,416,[0.333040280421448, 2.0]
7,417,[0.21630111445305053, 0.0]
7,418,[0.3275065334807862, 0.0]
7,419,[0.26793627952761584, 0.0]
7,931,[0.2825495739864515, 0.0]
7,164,[0.36726735058228677, 0.0]
7,420,[0.2774351616881996, 0.0]
7,932,[0.23795124895500658, 0.0]
7,165,[0.2856428700574678, 0.0]
7,38,[0.2818943020702582, 0.0]
7,166,[0.308524651854128, 0.0]
7,39,[0.21784301016465007, 0.0]
7,167,[0.2717349845928226, 0.0]
7,168,[0.3475138526316526, 0.0]
7,41,[0.2713353504941124, 0.0]
7,42,[0.28107132677269087, 0.0]
7,172,[0.3118160631834911, 0.0]
7,428,[0.3222417216231289, 0.0]
7,180,[0.33249744755625676, 1.0]
7,181,[0.28442749469885714, 0.0]
7,57,[0.21056120635420342, 0.0]
7,185,[0.297431815966796, 0.0]
7,58,[0.3221585882873802, 0.0]
7,186,[0.2804528727681202, 0.0]
7,59,[0.31943143952940756, 0.0]
7,60,[0.2691965056764762, 0.0]
7,61,[0.2223062260379533, 0.0]
7,957,[0.32311304365418386, 0.0]
7,451,[0.2680297152633923, 0.0]
7,334,[0.219320570588827, 0.0]
7,335,[0.2998607778483454, 0.0]
7,975,[0.26554678200125276, 0.0]
7,83,[0.31273871411515897, 1.0]
7,84,[0.194419546889053, 0.0]
7,468,[0.19939789413329384, 0.0]
7,469,[0.2900170638436247, 0.0]
7,343,[0.31159305756286837, 1.0]
7,88,[0.2148861514776474, 0.0]
7,89,[0.3420133067866994, 0.0]
7,90,[0.2945544260870324, 0.0]
7,986,[0.28202647094401323, 0.0]
7,91,[0.2786463152166484, 0.0]
7,92,[0.3654880870556475, 0.0]
7,95,[0.3590452098506, 0.0]
7,97,[0.31769993449273776, 2.0]
7,98,[0.27242491162843224, 0.0]
7,365,[0.30631459170766473, 0.0]
7,496,[0.27631575789902457, 0.0]
7,249,[0.28788536174190493, 0.0]
7,250,[0.36063645546011863, 0.0]
7,378,[0.20578517226210147, 0.0]
7,251,[0.247070048270201, 0.0]
7,507,[0.28002527326017523, 0.0]
7,508,[0.35613017858244045, 0.0]
7,636,[0.2606996191671016, 0.0]
7,125,[0.24439990481063734, 0.0]
7,637,[0.3440273547616129, 0.0]
7,765,[0.3443848150012677, 0.0]
7,126,[0.28962138363583484, 0.0]
7,638,[0.24153358809810174, 0.0]
7,766,[0.2811507127395594, 0.0]
8,0,[0.1971252343608622, 0.0]
8,256,[0.2707134149704088, 0.0]
8,768,[0.2597312379121757, 0.0]
8,1,[0.29878372024560995, 0.0]
8,2,[0.249353056493207, 0.0]
8,4,[0.21851076495608035, 0.0]
8,5,[0.24304086210193054, 0.0]
8,6,[0.12943292182452704, 0.0]
8,7,[0.24813701273402694, 0.0]
8,263,[0.1979316272766861, 0.0]
8,8,[0.253912180188438, 0.0]
8,12,[0.22639110440662952, 0.0]
8,13,[0.2848018857616533, 0.0]
8,781,[0.20351353518074566, 0.0]
8,14,[0.28644767332574417, 0.0]
8,271,[0.21262456428243165, 0.0]
8,16,[0.31150540663597126, 0.0]
8,272,[0.24133084495259827, 0.0]
8,17,[0.21507419606264302, 0.0]
8,20,[0.25893178182881316, 0.0]
8,788,[0.2082716140522537, 0.0]
8,21,[0.2124418602436876, 0.0]
8,26,[0.18712166890455184, 0.0]
8,794,[0.1577925209216149, 0.0]
8,27,[0.18316062059313384, 0.0]
8,30,[0.16691348921922883, 0.0]
8,31,[0.2448998828668262, 0.0]
8,32,[0.13454937339287223, 0.0]
8,33,[0.24863113238205337, 0.0]
8,289,[0.2148605527293428, 0.0]
8,34,[0.2638405867716196, 0.0]
8,37,[0.3365095357569711, 0.0]
8,550,[0.21046095919042246, 0.0]
8,551,[0.28372336712744833, 0.0]
8,43,[0.18122009028628996, 0.0]
8,44,[0.20283696516915428, 0.0]
8,45,[0.1622219443790374, 0.0]
8,813,[0.2349473870401986, 0.0]
8,46,[0.17730945758387595, 0.0]
8,814,[0.24048308791787615, 0.0]
8,47,[0.1973545224168991, 0.0]
8,815,[0.24966220086262797, 0.0]
8,48,[0.20782783234617092, 0.0]
8,49,[0.19956016744598443, 0.0]
8,50,[0.13757478933892214, 0.0]
8,51,[0.11093927325439451, 0.0]
8,307,[0.2127056331104836, 0.0]
8,52,[0.24759128350841642, 0.0]
8,55,[0.21444262371387535, 0.0]
8,56,[0.19431205811735752, 0.0]
8,315,[0.23546257732795967, 0.0]
8,64,[0.26441736677918887, 0.0]
8,65,[0.24762471570211864, 0.0]
8,323,[0.23000303071302602, 0.0]
8,324,[0.18125489880921875, 0.0]
8,325,[0.2827293257746002, 0.0]
8,326,[0.24566941991287009, 0.0]
8,327,[0.20038359241467113, 0.0]
8,329,[0.296803799313359, 0.0]
8,330,[0.3358001129888418, 0.0]
8,75,[0.2518262506205873, 0.0]
8,844,[0.1401710938847578, 0.0]
8,78,[0.2573102308009805, 0.0]
8,79,[0.2484879099505924, 0.0]
8,80,[0.27325976583489897, 0.0]
8,336,[0.22057984659866106, 0.0]
8,81,[0.20791911145908187, 0.0]
8,82,[0.2700461487474945, 0.0]
8,84,[0.1695489773948276, 0.0]
8,85,[0.29641703609464154, 0.0]
8,1110,[0.24268750627050115, 0.0]
8,1111,[0.23678849528477175, 0.0]
8,93,[0.21944426467712166, 0.0]
8,349,[0.18718040841004163, 0.0]
8,94,[0.18307693441084197, 0.0]
8,607,[0.26335881109793513, 0.0]
8,96,[0.21671480405463744, 0.0]
8,1120,[0.22931548977719385, 0.0]
8,1126,[0.23503259813651978, 0.0]
8,107,[0.19678845081475682, 0.0]
8,363,[0.14961376821205957, 0.0]
8,108,[0.22257335761819302, 0.0]
8,364,[0.2505556509638412, 0.0]
8,109,[0.2274323591637315, 0.0]
8,366,[0.114277965546248, 0.0]
8,367,[0.2522566314777588, 0.0]
8,368,[0.188671643242232, 0.0]
8,115,[0.2500212170551285, 0.0]
8,371,[0.16492365475822565, 0.0]
8,116,[0.15850971475717018, 0.0]
8,118,[0.17837754234497555, 0.0]
8,119,[0.24120597401757168, 0.0]
8,120,[0.17226828952522236, 0.0]
8,633,[0.13861288056099255, 0.0]
8,634,[0.20766365772005824, 0.0]
8,635,[0.1408821542634146, 0.0]
8,641,[0.09788747253939532, 0.0]
8,642,[0.26283637198907367, 0.0]
8,643,[0.1785483125946785, 0.0]
8,388,[0.2803981674753768, 0.0]
8,389,[0.2415774756325908, 0.0]
8,135,[0.2150995099782037, 0.0]
8,136,[0.18128189721273685, 0.0]
8,648,[0.21660228925373604, 0.0]
8,137,[0.16694610140486263, 0.0]
8,395,[0.27264786687714976, 0.0]
8,140,[0.14821484191468304, 0.0]
8,396,[0.2996633660349911, 0.0]
8,657,[0.23886548618774842, 0.0]
8,658,[0.23247776334771897, 0.0]
8,1174,[0.25120593823617665, 0.0]
8,408,[0.282010211919945, 0.0]
8,409,[0.32484241852317985, 0.0]
8,410,[0.31309173813275776, 0.0]
8,411,[0.24827864288322452, 0.0]
8,923,[0.22903935373337736, 0.0]
8,924,[0.17900120189781318, 0.0]
8,413,[0.3062323341664811, 0.0]
8,925,[0.18085824280643842, 0.0]
8,670,[0.2606523571785552, 0.0]
8,926,[0.1538945340493672, 0.0]
8,671,[0.2407256346963137, 0.0]
8,927,[0.1248630334718416, 0.0]
8,416,[0.2668116862358646, 0.0]
8,417,[0.1500725202674671, 0.0]
8,162,[0.2892934564565848, 0.0]
8,418,[0.2612779392952027, 0.0]
8,419,[0.20170768534203237, 0.0]
8,931,[0.17866665881321375, 0.0]
8,164,[0.2744955465201601, 0.0]
8,420,[0.21120656750261618, 0.0]
8,932,[0.13406833378176886, 0.0]
8,165,[0.1928710659953411, 0.0]
8,169,[0.2730437540647302, 0.0]
8,937,[0.2486226493317845, 0.0]
8,170,[0.20278367986502727, 0.0]
8,938,[0.12110214781970413, 0.0]
8,171,[0.21759331562645667, 0.0]
8,683,[0.1433063668981079, 0.0]
8,429,[0.23927910890331203, 0.0]
8,176,[0.12064538350363667, 0.0]
8,1200,[0.20218769322386754, 0.0]
8,177,[0.18022360618419636, 0.0]
8,945,[0.23298569173465705, 0.0]
8,946,[0.19810665430774235, 0.0]
8,947,[0.19662798407722032, 0.0]
8,948,[0.2122260852478191, 0.0]
8,693,[0.237805884270196, 0.0]
8,949,[0.1655276651067259, 0.0]
8,694,[0.24926153493686798, 0.0]
8,952,[0.19161709553760473, 0.0]
8,953,[0.24416455058717967, 0.0]
8,188,[0.20007819295434093, 0.0]
8,190,[0.2676312756926939, 0.0]
8,191,[0.18761364152669646, 0.0]
8,704,[0.11514021210781998, 0.0]
8,705,[0.22947234020624985, 0.0]
8,195,[0.13946330985292954, 0.0]
8,708,[0.15785477513462262, 0.0]
8,204,[0.1430464457817359, 0.0]
8,205,[0.2394019372467246, 0.0]
8,206,[0.2800590940041452, 0.0]
8,207,[0.17746214125564347, 0.0]
8,723,[0.21664540797824022, 0.0]
8,979,[0.11810175605316683, 0.0]
8,724,[0.238077701437346, 0.0]
8,980,[0.21232097924887933, 0.0]
8,726,[0.2626617477930592, 0.0]
8,477,[0.2272206075581475, 0.0]
